"METRIC_KEY","METRIC_ID","METRIC_DATE","LOCATION_ID","NUMERATOR","DENOMINATOR","FISCAL_DATE","LAST_CHANGE_DT","LAST_CHANGE_ACTION"
"5900001","293","2021-02-27","18600001","1426.0000","19.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","46100001","331.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","33100001","2174.0000","58.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","27100001","191.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","31500002","1264.0000","27.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","23900001","280.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","36800001","319.0000","12.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","32300001","2150.0000","60.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","39800001","681.0000","17.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","44300001","939.0000","14.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","30100001","285.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","42400001","324.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","42600001","626.0000","22.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","34500001","27.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","38700001","1419.0000","34.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-27","35100001","580.0000","17.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44700001","6.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","20400001","418.0000","12.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","20300001","86.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","40300001","304.0000","11.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","43200001","49.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","21700001","85.0000","4.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","24600001","481.0000","15.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","36000001","450.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","26000001","160.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","30300001","346.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33200001","323.0000","7.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44800001","254.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38900001","40.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","28900001","255.0000","9.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","24700001","511.0000","15.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","21900001","1090.0000","25.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44600001","321.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","43300001","212.0000","4.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27500001","308.0000","11.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","36100001","1174.0000","42.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","46100001","178.0000","7.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","23300001","75.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37600001","38.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33700002","649.0000","22.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","23200001","648.0000","14.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39100001","146.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","21800001","18.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27400001","230.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","36200001","41.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","40400001","92.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","19000001","98.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","30400001","257.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","26300001","271.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","40600001","458.0000","9.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","43500001","1026.0000","32.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","31900001","169.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","46300001","22.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","45000001","487.0000","18.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37700001","332.0000","14.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37800001","32.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","25300002","74.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27900001","1339.0000","27.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","32400001","616.0000","18.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39000001","321.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","25200001","680.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","32300001","2087.0000","46.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","20800001","14.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39500001","197.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","23600001","579.0000","14.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","43600001","80.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","32100001","254.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","36600001","403.0000","11.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","46500001","696.0000","24.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","34000002","40.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27700001","249.0000","7.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39200001","66.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","19500001","702.0000","27.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","35000001","805.0000","20.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","29800002","66.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27600001","691.0000","24.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","29100001","58.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","26100001","89.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","22700001","341.0000","14.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","35600001","385.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","41300001","27.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39900001","92.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44200001","161.0000","4.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","18400001","1982.0000","21.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","45600001","479.0000","12.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42700001","33.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44100001","191.0000","9.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","22600001","376.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","24100001","354.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39800001","533.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42600001","480.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","32700001","813.0000","17.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","34100001","323.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","25400001","149.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","19800001","213.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42800001","101.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","46900001","126.0000","7.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","19900001","234.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","24000001","954.0000","18.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","21200001","323.0000","7.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","23900001","86.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","21100001","610.0000","18.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","30100001","483.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","36800001","244.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44400001","75.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38200001","382.0000","15.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","21300001","122.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","41100001","1454.0000","34.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","31600001","219.0000","9.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","18100001","610.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","28100001","642.0000","15.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27300001","140.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","23000001","221.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","18600001","721.0000","15.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","31500001","238.0000","12.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33900001","1503.0000","34.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44500001","28.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","23800001","657.0000","15.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","45800001","657.0000","22.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27200001","579.0000","23.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","29600001","117.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38400001","94.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","28300001","6.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","25800001","239.0000","11.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","28200001","143.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","46800001","721.0000","20.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","32900001","26.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","25100001","4418.0000","61.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","45200001","19.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39400001","1731.0000","47.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","45100001","38.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","26900001","26.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","18700001","85.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39700001","594.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","26800001","623.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","24300001","1507.0000","51.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37000001","601.0000","14.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38600001","252.0000","4.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","40800001","98.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","20000001","277.0000","12.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33600001","1487.0000","38.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","35800001","1140.0000","34.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","30900001","422.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","22900001","388.0000","11.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","22500001","639.0000","15.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","22200001","4.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","28500001","847.0000","22.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","45400001","543.0000","20.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42900001","468.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","25700001","52.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","21400001","290.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","19300001","656.0000","19.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","34300001","621.0000","15.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42200001","1205.0000","35.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","40000001","383.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","31500002","1194.0000","20.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","18200001","2086.0000","26.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","31300001","218.0000","4.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33100001","1900.0000","45.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37100001","52.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","46400001","245.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","20100001","452.0000","7.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","19200001","268.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","24900001","391.0000","14.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33500001","68.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27800001","392.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","22100001","100.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","46000001","98.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","35100001","363.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","25500001","650.0000","17.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","21600001","211.0000","5.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","31100001","336.0000","11.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","26400001","728.0000","19.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","20600001","24.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","29300001","467.0000","4.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","34900001","253.0000","9.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33700001","231.0000","7.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","36400001","296.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","27100001","163.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33000001","736.0000","11.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","35700001","503.0000","14.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","35400001","281.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","32500001","386.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","39600001","1551.0000","41.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38800001","789.0000","26.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42300001","375.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","29200001","86.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37900001","450.0000","9.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","23400001","349.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","41400001","141.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","28700001","57.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","36700001","638.0000","21.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44300001","316.0000","7.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37400001","199.0000","4.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","22800001","189.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","36900001","230.0000","4.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","28800001","467.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","25300001","445.0000","23.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37300001","578.0000","18.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","34500001","26.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","40200001","24.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42500001","1578.0000","42.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","41200001","220.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42400001","419.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38100001","115.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","35500001","856.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","26200001","292.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","42000001","348.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","30200001","79.0000","8.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","33800001","50.0000","3.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","24200001","192.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","43700001","113.0000","2.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","46600001","571.0000","16.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38700001","851.0000","30.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","22400001","196.0000","6.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","19100001","531.0000","13.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38000001","49.0000","1.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","30800001","1017.0000","28.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","28800002","516.0000","9.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","44000001","968.0000","33.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","23700001","768.0000","19.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","41700001","285.0000","12.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","38500001","924.0000","17.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","40500001","1849.0000","22.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","32000002","1194.0000","37.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-26","37400002","315.0000","10.0000","2021-03-21","2021-04-01 18:45:26.720000","NULL"
"5900001","293","2021-02-25","36100001","1312.0000","44.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","20900001","296.0000","2.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","39400001","1064.0000","37.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","23500001","15.0000","1.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","38000001","17.0000","1.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","45000001","539.0000","19.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","25300002","28.0000","1.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","27000001","54.0000","2.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","45700001","90.0000","1.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","24200001","160.0000","5.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","19500001","857.0000","24.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","23000001","348.0000","6.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","42900001","397.0000","12.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","38700001","747.0000","30.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","18100001","329.0000","9.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","40800001","241.0000","4.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","29100001","35.0000","3.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","38900001","16.0000","1.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","41000001","147.0000","1.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","44300001","455.0000","11.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
"5900001","293","2021-02-25","43600001","198.0000","4.0000","2021-03-21","2021-03-30 06:41:54.430000","NULL"
